Zip,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source,"Congressional District",Congress,"Current Representative Last name","Current Representative First name","Current Representative Birthday","Current Representative Gender","Current Representative Party","Current Representative Url","Current Representative Address","Current Representative Phone","Current Representative Contact form","Current Representative RSS url","Current Representative Twitter","Current Representative Facebook","Current Representative YouTube","Current Representative YouTube id","Current Representative Bioguide id","Current Representative Thomas id","Current Representative OpenSecrets id","Current Representative LIS id","Current Representative C-SPAN id","Current Representative GovTrack id","Current Representative Vote Smart id","Current Representative Ballotpedia id","Current Representative Washington post id","Current Representative ICPSR id","Current Representative Wikipedia id","Current Representative Source","Current Senator #1 Last name","Current Senator #1 First name","Current Senator #1 Birthday","Current Senator #1 Gender","Current Senator #1 Party","Current Senator #1 Url","Current Senator #1 Address","Current Senator #1 Phone","Current Senator #1 Contact form","Current Senator #1 RSS url","Current Senator #1 Twitter","Current Senator #1 Facebook","Current Senator #1 YouTube","Current Senator #1 YouTube id","Current Senator #1 Bioguide id","Current Senator #1 Thomas id","Current Senator #1 OpenSecrets id","Current Senator #1 LIS id","Current Senator #1 C-SPAN id","Current Senator #1 GovTrack id","Current Senator #1 Vote Smart id","Current Senator #1 Ballotpedia id","Current Senator #1 Washington post id","Current Senator #1 ICPSR id","Current Senator #1 Wikipedia id","Current Senator #1 Source","Current Senator #2 Last name","Current Senator #2 First name","Current Senator #2 Birthday","Current Senator #2 Gender","Current Senator #2 Party","Current Senator #2 Url","Current Senator #2 Address","Current Senator #2 Phone","Current Senator #2 Contact form","Current Senator #2 RSS url","Current Senator #2 Twitter","Current Senator #2 Facebook","Current Senator #2 YouTube","Current Senator #2 YouTube id","Current Senator #2 Bioguide id","Current Senator #2 Thomas id","Current Senator #2 OpenSecrets id","Current Senator #2 LIS id","Current Senator #2 C-SPAN id","Current Senator #2 GovTrack id","Current Senator #2 Vote Smart id","Current Senator #2 Ballotpedia id","Current Senator #2 Washington post id","Current Senator #2 ICPSR id","Current Senator #2 Wikipedia id","Current Senator #2 Source"
85719,32.247175,-110.947541,1,place,,,,,Tucson,AZ,"Pima County",85719,US,"TIGER/Line® dataset from the US Census Bureau",AZ7,118th,Grijalva,Raúl,1948-02-19,M,Democrat,https://grijalva.house.gov,"1203 Longworth House Office Building Washington DC 20515-0307",202-225-2435,,http://grijalva.house.gov/common/rss/?rss=13,RepRaulGrijalva,Rep.Grijalva,raulgrijalvaaz07,UC8JZLnXS21bhNbcvpoM8O7g,G000551,01708,N00025284,,1003551,400162,28253,"Raul Grijalva",,20305,"Raúl Grijalva","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Sinema,Kyrsten,1976-07-12,F,Independent,https://www.sinema.senate.gov,"317 Hart Senate Office Building Washington DC 20510",202-224-4521,https://www.sinema.senate.gov/contact-kyrsten,,SenatorSinema,CongresswomanSinema,repsinema,UC4NzhW7D4lQdukSGWmFnK9w,S001191,02099,N00033983,S403,68489,412509,28338,"Kyrsten Sinema",,21300,"Kyrsten Sinema","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Kelly,Mark,1964-02-21,M,Democrat,https://www.kelly.senate.gov,"516 Hart Senate Office Building Washington DC 20510",202-224-2235,https://www.kelly.senate.gov/contact/contact-form/,,SenMarkKelly,SenMarkKelly,,,K000377,,N00044223,S406,,456794,190594,"Mark Kelly",,,"Mark Kelly","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
85721,32.233761,-110.949996,1,place,,,,,Tucson,AZ,"Pima County",85721,US,"TIGER/Line® dataset from the US Census Bureau",AZ7,118th,Grijalva,Raúl,1948-02-19,M,Democrat,https://grijalva.house.gov,"1203 Longworth House Office Building Washington DC 20515-0307",202-225-2435,,http://grijalva.house.gov/common/rss/?rss=13,RepRaulGrijalva,Rep.Grijalva,raulgrijalvaaz07,UC8JZLnXS21bhNbcvpoM8O7g,G000551,01708,N00025284,,1003551,400162,28253,"Raul Grijalva",,20305,"Raúl Grijalva","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Sinema,Kyrsten,1976-07-12,F,Independent,https://www.sinema.senate.gov,"317 Hart Senate Office Building Washington DC 20510",202-224-4521,https://www.sinema.senate.gov/contact-kyrsten,,SenatorSinema,CongresswomanSinema,repsinema,UC4NzhW7D4lQdukSGWmFnK9w,S001191,02099,N00033983,S403,68489,412509,28338,"Kyrsten Sinema",,21300,"Kyrsten Sinema","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Kelly,Mark,1964-02-21,M,Democrat,https://www.kelly.senate.gov,"516 Hart Senate Office Building Washington DC 20510",202-224-2235,https://www.kelly.senate.gov/contact/contact-form/,,SenMarkKelly,SenMarkKelly,,,K000377,,N00044223,S406,,456794,190594,"Mark Kelly",,,"Mark Kelly","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
3801,43.074812,-70.805443,1,place,,,,,Portsmouth,NH,"Rockingham County",03801,US,"TIGER/Line® dataset from the US Census Bureau",NH1,118th,Pappas,Chris,1980-06-04,M,Democrat,https://pappas.house.gov,"452 Cannon House Office Building Washington DC 20515-2901",202-225-5456,,,RepChrisPappas,,,,P000614,,N00042161,,,412795,42635,"Chris Pappas",,21951,"Chris Pappas (politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Shaheen,Jeanne,1947-01-28,F,Democrat,https://www.shaheen.senate.gov,"506 Hart Senate Office Building Washington DC 20510",202-224-2841,https://www.shaheen.senate.gov/contact/contact-jeanne,http://www.shaheen.senate.gov/rss/,SenatorShaheen,SenatorShaheen,senatorshaheen,UCjLZAZMbDrybHyttdEC9LFA,S001181,01901,N00024790,S324,22850,412323,1663,"Jeanne Shaheen",,40906,"Jeanne Shaheen","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Hassan,Margaret,1958-02-27,F,Democrat,https://www.hassan.senate.gov,"324 Hart Senate Office Building Washington DC 20510",202-224-3324,https://www.hassan.senate.gov/content/contact-senator,,SenatorHassan,SenatorHassan,,,H001076,,N00038397,S388,67481,412680,42552,"Maggie Hassan",,41702,"Maggie Hassan","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
28387,35.218064,-79.394988,1,place,,,,,"Southern Pines",NC,"Moore County",28387,US,"TIGER/Line® dataset from the US Census Bureau",NC9,118th,Hudson,Richard,1971-11-04,M,Republican,https://hudson.house.gov,"2112 Rayburn House Office Building Washington DC 20515-3309",202-225-3715,,http://hudson.house.gov/rss.xml,RepRichHudson,RepRichHudson,RepRichHudson,UC9Q1qCvnQR7rHERjTjJl5Pg,H001067,02140,N00033630,,79622,412550,136448,"Richard Hudson",,21346,"Richard Hudson (American politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Tillis,Thom,1960-08-30,M,Republican,https://www.tillis.senate.gov,"113 Dirksen Senate Office Building Washington DC 20510",202-224-6342,https://www.tillis.senate.gov/public/index.cfm/email-me,,SenThomTillis,SenatorThomTillis,,UCUD9VGV4SSGWjGdbn37Ea2w,T000476,02291,N00035492,S384,77055,412668,57717,"Thom Tillis (North Carolina)",,41504,"Thom Tillis","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Budd,Ted,1971-10-21,M,Republican,https://www.budd.senate.gov,"304 Russell Senate Office Building Washington DC 20510",202-224-3154,https://www.budd.senate.gov/contact/,,RepTedBudd,RepTedBudd,,,B001305,,N00039551,S417,103513,412712,171489,"Ted Budd",,21708,"Ted Budd","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
28388,35.280335,-79.432734,1,place,,,,,"Southern Pines",NC,"Moore County",28388,US,"TIGER/Line® dataset from the US Census Bureau",NC9,118th,Hudson,Richard,1971-11-04,M,Republican,https://hudson.house.gov,"2112 Rayburn House Office Building Washington DC 20515-3309",202-225-3715,,http://hudson.house.gov/rss.xml,RepRichHudson,RepRichHudson,RepRichHudson,UC9Q1qCvnQR7rHERjTjJl5Pg,H001067,02140,N00033630,,79622,412550,136448,"Richard Hudson",,21346,"Richard Hudson (American politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Tillis,Thom,1960-08-30,M,Republican,https://www.tillis.senate.gov,"113 Dirksen Senate Office Building Washington DC 20510",202-224-6342,https://www.tillis.senate.gov/public/index.cfm/email-me,,SenThomTillis,SenatorThomTillis,,UCUD9VGV4SSGWjGdbn37Ea2w,T000476,02291,N00035492,S384,77055,412668,57717,"Thom Tillis (North Carolina)",,41504,"Thom Tillis","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Budd,Ted,1971-10-21,M,Republican,https://www.budd.senate.gov,"304 Russell Senate Office Building Washington DC 20510",202-224-3154,https://www.budd.senate.gov/contact/,,RepTedBudd,RepTedBudd,,,B001305,,N00039551,S417,103513,412712,171489,"Ted Budd",,21708,"Ted Budd","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
85737,32.414615,-110.946562,1,place,,,,,Tucson,AZ,"Pima County",85737,US,"TIGER/Line® dataset from the US Census Bureau",AZ6,118th,Ciscomani,Juan,1982-08-30,M,Republican,https://ciscomani.house.gov,"1429 Longworth House Office Building Washington DC 20515-0306",202-225-2542,,,RepCiscomani,,,,C001133,,N00049039,,,456880,106728,,,,"Juan Ciscomani","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Sinema,Kyrsten,1976-07-12,F,Independent,https://www.sinema.senate.gov,"317 Hart Senate Office Building Washington DC 20510",202-224-4521,https://www.sinema.senate.gov/contact-kyrsten,,SenatorSinema,CongresswomanSinema,repsinema,UC4NzhW7D4lQdukSGWmFnK9w,S001191,02099,N00033983,S403,68489,412509,28338,"Kyrsten Sinema",,21300,"Kyrsten Sinema","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Kelly,Mark,1964-02-21,M,Democrat,https://www.kelly.senate.gov,"516 Hart Senate Office Building Washington DC 20510",202-224-2235,https://www.kelly.senate.gov/contact/contact-form/,,SenMarkKelly,SenMarkKelly,,,K000377,,N00044223,S406,,456794,190594,"Mark Kelly",,,"Mark Kelly","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
3820,43.190666,-70.887661,1,place,,,,,Dover,NH,"Strafford County",03820,US,"TIGER/Line® dataset from the US Census Bureau",NH1,118th,Pappas,Chris,1980-06-04,M,Democrat,https://pappas.house.gov,"452 Cannon House Office Building Washington DC 20515-2901",202-225-5456,,,RepChrisPappas,,,,P000614,,N00042161,,,412795,42635,"Chris Pappas",,21951,"Chris Pappas (politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Shaheen,Jeanne,1947-01-28,F,Democrat,https://www.shaheen.senate.gov,"506 Hart Senate Office Building Washington DC 20510",202-224-2841,https://www.shaheen.senate.gov/contact/contact-jeanne,http://www.shaheen.senate.gov/rss/,SenatorShaheen,SenatorShaheen,senatorshaheen,UCjLZAZMbDrybHyttdEC9LFA,S001181,01901,N00024790,S324,22850,412323,1663,"Jeanne Shaheen",,40906,"Jeanne Shaheen","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Hassan,Margaret,1958-02-27,F,Democrat,https://www.hassan.senate.gov,"324 Hart Senate Office Building Washington DC 20510",202-224-3324,https://www.hassan.senate.gov/content/contact-senator,,SenatorHassan,SenatorHassan,,,H001076,,N00038397,S388,67481,412680,42552,"Maggie Hassan",,41702,"Maggie Hassan","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
85741,32.340073,-111.058754,1,place,,,,,Tucson,AZ,"Pima County",85741,US,"TIGER/Line® dataset from the US Census Bureau",AZ6,118th,Ciscomani,Juan,1982-08-30,M,Republican,https://ciscomani.house.gov,"1429 Longworth House Office Building Washington DC 20515-0306",202-225-2542,,,RepCiscomani,,,,C001133,,N00049039,,,456880,106728,,,,"Juan Ciscomani","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Sinema,Kyrsten,1976-07-12,F,Independent,https://www.sinema.senate.gov,"317 Hart Senate Office Building Washington DC 20510",202-224-4521,https://www.sinema.senate.gov/contact-kyrsten,,SenatorSinema,CongresswomanSinema,repsinema,UC4NzhW7D4lQdukSGWmFnK9w,S001191,02099,N00033983,S403,68489,412509,28338,"Kyrsten Sinema",,21300,"Kyrsten Sinema","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Kelly,Mark,1964-02-21,M,Democrat,https://www.kelly.senate.gov,"516 Hart Senate Office Building Washington DC 20510",202-224-2235,https://www.kelly.senate.gov/contact/contact-form/,,SenMarkKelly,SenMarkKelly,,,K000377,,N00044223,S406,,456794,190594,"Mark Kelly",,,"Mark Kelly","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
77550,29.310535,-94.775768,1,place,,,,,Galveston,TX,"Galveston County",77550,US,"TIGER/Line® dataset from the US Census Bureau",TX14,118th,Weber,Randy,1953-07-02,M,Republican,https://weber.house.gov,"107 Cannon House Office Building Washington DC 20515-4314",202-225-2831,,http://weber.house.gov/rss.xml,TXRandy14,TXRandy14,TXRandy14,UCJSZRrAcd5i1bHLjR66PZdg,W000814,02161,N00033539,,79698,412574,102026,"Randy Weber",,21360,"Randy Weber","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Cornyn,John,1952-02-02,M,Republican,https://www.cornyn.senate.gov,"517 Hart Senate Office Building Washington DC 20510",202-224-2934,https://www.cornyn.senate.gov/contact,http://www.cornyn.senate.gov/public/?a=rss.feed,JohnCornyn,sen.johncornyn,senjohncornyn,UCyQwLQavlOaJ64YuY_VMtiQ,C001056,01692,N00024852,S287,93131,300027,15375,"John Cornyn",,40305,"John Cornyn","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Cruz,Ted,1970-12-22,M,Republican,https://www.cruz.senate.gov,"167 Russell Senate Office Building Washington DC 20510",202-224-5922,https://www.cruz.senate.gov/?p=form&id=16,,SenTedCruz,SenatorTedCruz,sentedcruz,UCOTZ-6H1rri1lSsj6IzhUyw,C001098,02175,N00033085,S355,1019953,412573,135705,"Ted Cruz",,41304,"Ted Cruz","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
85743,32.333438,-111.065869,1,place,,,,,Tucson,AZ,"Pima County",85743,US,"TIGER/Line® dataset from the US Census Bureau",AZ7,118th,Grijalva,Raúl,1948-02-19,M,Democrat,https://grijalva.house.gov,"1203 Longworth House Office Building Washington DC 20515-0307",202-225-2435,,http://grijalva.house.gov/common/rss/?rss=13,RepRaulGrijalva,Rep.Grijalva,raulgrijalvaaz07,UC8JZLnXS21bhNbcvpoM8O7g,G000551,01708,N00025284,,1003551,400162,28253,"Raul Grijalva",,20305,"Raúl Grijalva","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Sinema,Kyrsten,1976-07-12,F,Independent,https://www.sinema.senate.gov,"317 Hart Senate Office Building Washington DC 20510",202-224-4521,https://www.sinema.senate.gov/contact-kyrsten,,SenatorSinema,CongresswomanSinema,repsinema,UC4NzhW7D4lQdukSGWmFnK9w,S001191,02099,N00033983,S403,68489,412509,28338,"Kyrsten Sinema",,21300,"Kyrsten Sinema","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Kelly,Mark,1964-02-21,M,Democrat,https://www.kelly.senate.gov,"516 Hart Senate Office Building Washington DC 20510",202-224-2235,https://www.kelly.senate.gov/contact/contact-form/,,SenMarkKelly,SenMarkKelly,,,K000377,,N00044223,S406,,456794,190594,"Mark Kelly",,,"Mark Kelly","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
93933,36.6844,-121.80217,1,place,,,,,Marina,CA,"Monterey County",93933,US,"TIGER/Line® dataset from the US Census Bureau",CA19,118th,Panetta,Jimmy,1969-10-01,M,Democrat,https://panetta.house.gov,"304 Cannon House Office Building Washington DC 20515-0519",202-225-2861,,,RepJimmyPanetta,RepJimmyPanetta,,UCmw-aERG51C96edMDPN7fXQ,P000613,,N00038601,,104727,412685,169078,"Jimmy Panetta",,21740,"Jimmy Panetta","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Padilla,Alejandro,1973-03-22,M,Democrat,https://www.padilla.senate.gov,"331 Hart Senate Office Building Washington DC 20510",202-224-3553,https://www.padilla.senate.gov/contact/,,SenAlexPadilla,,,,P000145,,N00047888,S413,,456856,59742,"Alex Padilla",,,"Alex Padilla","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Butler,Laphonza,1979-05-11,F,Democrat,https://www.butler.senate.gov,"112 Hart Senate Office Building Washington DC 20510",202-224-3841,https://www.butler.senate.gov/share-your-opinion/,,,,,,B001320,,,S424,,456954,,"Laphonza Butler",,,"Laphonza Butler","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
69361,41.922838,-103.622904,1,place,,,,,Scottsbluff,NE,"Scotts Bluff County",69361,US,"TIGER/Line® dataset from the US Census Bureau",NE3,118th,Smith,Adrian,1970-12-19,M,Republican,https://adriansmith.house.gov,"502 Cannon House Office Building Washington DC 20515-2703",202-225-6435,,http://adriansmith.house.gov/rss.xml,RepAdrianSmith,,RepAdrianSmith,UCIgn2z-hwxx_aeggnyhv54Q,S001172,01860,N00027623,,1022845,412217,21284,"Adrian Smith",,20729,"Adrian Smith (politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Fischer,Deb,1951-03-01,F,Republican,https://www.fischer.senate.gov,"448 Russell Senate Office Building Washington DC 20510",202-224-6551,https://www.fischer.senate.gov/public/index.cfm/contact,http://www.fischer.senate.gov/public/index.cfm/rss/feed,SenatorFischer,senatordebfischer,senatordebfischer,UCrbEfZaG_WhB0PBHI1hefPQ,F000463,02179,N00033443,S357,1034067,412556,41963,"Deb Fischer",,41302,"Deb Fischer","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Ricketts,Pete,1964-08-19,M,Republican,https://www.ricketts.senate.gov,"139 Russell Senate Office Building Washington DC 20510",202-224-4224,https://www.ricketts.senate.gov/contact/,,,,,,R000618,,N00027695,S423,61233,456952,57777,"Pete Ricketts",,,"Pete Ricketts","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
28403,34.221684,-77.880633,1,place,,,,,Wilmington,NC,"New Hanover County",28403,US,"TIGER/Line® dataset from the US Census Bureau",NC7,118th,Rouzer,David,1972-02-16,M,Republican,https://rouzer.house.gov,"2333 Rayburn House Office Building Washington DC 20515-3307",202-225-2731,,,RepDavidRouzer,RepRouzer,,UCBvOxpqoGi1HlHjX9v_gHZw,R000603,02256,N00033527,,79710,412641,102964,"David Rouzer",,21544,"David Rouzer","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Tillis,Thom,1960-08-30,M,Republican,https://www.tillis.senate.gov,"113 Dirksen Senate Office Building Washington DC 20510",202-224-6342,https://www.tillis.senate.gov/public/index.cfm/email-me,,SenThomTillis,SenatorThomTillis,,UCUD9VGV4SSGWjGdbn37Ea2w,T000476,02291,N00035492,S384,77055,412668,57717,"Thom Tillis (North Carolina)",,41504,"Thom Tillis","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Budd,Ted,1971-10-21,M,Republican,https://www.budd.senate.gov,"304 Russell Senate Office Building Washington DC 20510",202-224-3154,https://www.budd.senate.gov/contact/,,RepTedBudd,RepTedBudd,,,B001305,,N00039551,S417,103513,412712,171489,"Ted Budd",,21708,"Ted Budd","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
93940,36.57485,-121.840727,1,place,,,,,Monterey,CA,"Monterey County",93940,US,"TIGER/Line® dataset from the US Census Bureau",CA19,118th,Panetta,Jimmy,1969-10-01,M,Democrat,https://panetta.house.gov,"304 Cannon House Office Building Washington DC 20515-0519",202-225-2861,,,RepJimmyPanetta,RepJimmyPanetta,,UCmw-aERG51C96edMDPN7fXQ,P000613,,N00038601,,104727,412685,169078,"Jimmy Panetta",,21740,"Jimmy Panetta","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Padilla,Alejandro,1973-03-22,M,Democrat,https://www.padilla.senate.gov,"331 Hart Senate Office Building Washington DC 20510",202-224-3553,https://www.padilla.senate.gov/contact/,,SenAlexPadilla,,,,P000145,,N00047888,S413,,456856,59742,"Alex Padilla",,,"Alex Padilla","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Butler,Laphonza,1979-05-11,F,Democrat,https://www.butler.senate.gov,"112 Hart Senate Office Building Washington DC 20510",202-224-3841,https://www.butler.senate.gov/share-your-opinion/,,,,,,B001320,,,S424,,456954,,"Laphonza Butler",,,"Laphonza Butler","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
28412,34.127458,-77.91859,1,place,,,,,Wilmington,NC,"New Hanover County",28412,US,"TIGER/Line® dataset from the US Census Bureau",NC7,118th,Rouzer,David,1972-02-16,M,Republican,https://rouzer.house.gov,"2333 Rayburn House Office Building Washington DC 20515-3307",202-225-2731,,,RepDavidRouzer,RepRouzer,,UCBvOxpqoGi1HlHjX9v_gHZw,R000603,02256,N00033527,,79710,412641,102964,"David Rouzer",,21544,"David Rouzer","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Tillis,Thom,1960-08-30,M,Republican,https://www.tillis.senate.gov,"113 Dirksen Senate Office Building Washington DC 20510",202-224-6342,https://www.tillis.senate.gov/public/index.cfm/email-me,,SenThomTillis,SenatorThomTillis,,UCUD9VGV4SSGWjGdbn37Ea2w,T000476,02291,N00035492,S384,77055,412668,57717,"Thom Tillis (North Carolina)",,41504,"Thom Tillis","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Budd,Ted,1971-10-21,M,Republican,https://www.budd.senate.gov,"304 Russell Senate Office Building Washington DC 20510",202-224-3154,https://www.budd.senate.gov/contact/,,RepTedBudd,RepTedBudd,,,B001305,,N00039551,S417,103513,412712,171489,"Ted Budd",,21708,"Ted Budd","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
